label,text
0,"RT @DarkEnergyTweet: Archaeologists have found the severed head of a Mayan god — It dates back 1300 years!
  https://t.co/nCPEuLT6Dk
  #medium…"
0,"RT @DarkEnergyTweet: There are four hostile civilizations in the Milky Way that are ready to invade Earth, suggests a new study!
  https://t.…"
0,"The wig gives you phenomenality
  https://t.co/brq0YKW8ZE
  #medium #mediumwriters #wig #wigs #history #life #lifelessons #culture #lifestyle #look #hair #article #writer #blogger #articles #facts #blog #blogs #knowmore #blogging #writers #plane #crash #ice #interesting #bloggers https://t.co/CB60fBHb1k"
0,"RT @DarkEnergyTweet: Not only schnitzels and strudels. Here are some tips on what to eat in Vienna!
  https://t.co/REl25LhJOS
  #medium #medium…"
1,"RT @DarkEnergyTweet: Your liver doesn’t age? — New research indicates that.
  https://t.co/j08Ba3uz2C
  #medium #mediumwriters #body #nature #s…"
0,"RT @DarkMatterPosts: Scientists have created an algorithm to calculate the maximum possible age of a human
  https://t.co/KMFK6gmvAZ
  #medium…"
1,"RT @DarkMatterPosts: Electricity from space? — NASA, ESA and China dream of an orbital solar power plant. Work is gaining momentum.
  https:/…"
1,"RT @DarkMatterPosts: Owl or a morning bird? — find out what your chronotype is according to psychologists.
  https://t.co/qt3PShZYsk
  #medium…"
0,"Killer ice
  https://t.co/68IdNyRucr
  #medium #mediumwriters #flying #tech #technology #history #life #lifelessons #security #science #physics #research #article #writer #blogger #articles #facts #blog #blogs #knowmore #blogging #writers #plane #crash #ice #interesting #bloggers https://t.co/DnP24lZr7L"
1,RT @DarkMatterPosts: The world’s longest glass bridge in Vietnam has been entered into the Guinness Book of World Records. How long is it?…
1,"RT @DarkMatterPosts: A new optical illusion has been discovered — Can you also see an expanding black hole?
  https://t.co/xigX5Qfm2l
  #medium…"
0,"RT @DarkEnergyTweet: The Gran Abuelo in Chile is supposed to be the oldest tree in the world. According to research, it has been growing fo…"
1,"How the human body’s cooling system works?
  https://t.co/ZoZbpAg61m
  #medium #mediumwriters #life #lifelessons #clothing #health #science #tech #technology #biology #research #discovery #article #writer #blogger #articles #facts #blog #blogs #knowmore #blogging #interesting https://t.co/uvkEGk3u7r"
1,"RT @DarkMatterPosts: 250 mummies and statues of gods have been found in an ancient Egyptian necropolis — Will Imhotep’s tomb be found?
  http…"
1,"RT @DarkEnergyTweet: Neutron star found emitting unusual radio signals in our Galaxy — What is this object?
  https://t.co/dXcYcJIeof
  #medium…"
1,"How to care for sensitive and allergic skin?
  https://t.co/WcaqPK8YlY
  #medium #mediumwriters #health #skin #skincare #allergies #life #lifelessons #healthcare #medical #tips #article #writer #blogger #articles #facts #blog #blogs #knowmore #blogging #bloggers #writers #danger https://t.co/5JLyflf4Sn"
0,"Anti-personnal mines — the buried problem.
  https://t.co/0ShXWj0cmp
  #medium #mediumwriters #mines #science #military #war #tech #technology #life #lifelessons #article #writer #blogger #articles #facts #blog #blogs #knowmore #blogging #bloggers #writers #danger #bloggingcommunity https://t.co/VcriVM2V29"
1,"The Matterhorn is crumbling in front of our eyes — is it worth shutting down?
  https://t.co/YdZ1ZsSDmb
  #medium #mediumwriters #climbing #mountains #nature #climate #ClimateCrisis #ClimateEmergency #ClimateAction #life #lifelessons #article #writer #blogger #articles #facts #blog https://t.co/FvBbwZC4Ix"
0,"RT @DarkMatterPosts: Vacation on an island, but not under the palm tree. Discover not-so-obvious island destinations!
  https://t.co/QJOkBfA4…"
1,"RT @DarkEnergyTweet: Scientists have discovered that male mice are hysterically afraid of bananas — Why? The answer is surprising!
  https://…"
1,"RT @DarkMatterPosts: Earth trivia — How was our planet formed, why is it unusual, and what end awaits it?
  https://t.co/0ilf98vdYx
  #medium #…"
0,"RT @DarkMatterPosts: Conquering Space — How man realized his dreams of breaking away from Earth and what role the Nazis played in it
  https:…"
0,"RT @DarkEnergyTweet: Astro-agriculture is doing surprisingly well — Clover has grown in “Martian” soil!
  https://t.co/gjoaOG2snx
  #medium #me…"
0,"Chemistry in the service of beauty
  https://t.co/2xRSRzToOp
  #medium #mediumwriters #beauty #women #chemistry #tech #technology #life #lifelessons #health #science #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #interesting #blogging https://t.co/ZT5vj5756m"
0,"Inventions that make life easier
  https://t.co/ywB6fyeDFm
  #medium #mediumwriters #history #life #lifelessons #inventions #tech #technology #culture #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #interesting #research https://t.co/QOUI50jcM4"
1,"RT @DarkMatterPosts: Eagle has landed — Why did the Apollo program and the moon landing change the history of space exploration?
  https://t.…"
0,"RT @DarkEnergyTweet: Fascinating drinking alcohol from a scientific point of view
  https://t.co/IyUs1m0cv7
  #medium #mediumwriters #life #lif…"
1,"RT @DarkEnergyTweet: Mars trivia — Will we be able to inhabit it and turn it into an Earth-friendly world?
  #medium #mediumwriters #space #c…"
1,"RT @DarkMatterPosts: Where does God reside in the brain?
  https://t.co/UE0pW1encc
  #medium #mediumwriters #brain #mind #religious #religion #…"
1,"RT @GlamStyle11: Unwanted touch — what is it and can you defend against it?
  https://t.co/9757iVqsV2
  #medium #mediumwriters #women #life #li…"
1,"Global depopulation — How will nature claim what is hers?
  https://t.co/GWijQGrHEu
  #medium #mediumwriters #life #lifelessons #nature #science #animals #apocalypse #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #interesting #blogging # https://t.co/ZYX9H2SSua"
0,"The beauty of the galactic triangle
  https://t.co/TjGWHGAoJv
  #medium #mediumwriters #space #cosmos #universe #nasa #science #history #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #lifelessons #interesting #galaxy #stars #planets https://t.co/EfrOpU4wp1"
0,"RT @DarkMatterPosts: Mars probes — Martian robotic missions that opened our eyes to the cold red world
  https://t.co/1Mdqf9eOK6
  #medium #med…"
0,"RT @DarkEnergyTweet: Herd instinct online
  https://t.co/RYpdQuPIQM
  #medium #mediumwriters #death #stupid #online #internet #socialmedia #soc…"
0,"RT @DarkMatterPosts: Death has many names. The famous, the great and the loved ones have found this out.
  https://t.co/sE5bv9moji
  #medium #m…"
0,"RT @DarkEnergyTweet: Scientists have sequenced the genome of Vesuvius eruption victims for the first time ever
  https://t.co/P3iejbd4w8
  #med…"
0,"RT @DarkEnergyTweet: Surprise! — Nuclear fusion will be much more efficient!
  https://t.co/3a6fkhfz3w
  #medium #mediumwriters #science #physi…"
0,"White tea — properties and effects
  https://t.co/EJsWILo8Pv
  #medium #mediumwriters #life #lifelessons #lifestyle #health #science #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #blogging #interesting #writers #nature #tea #whitetea https://t.co/DFdiMtXEdK"
0,"Secrets of healthy science
  https://t.co/yynAvAw2bL
  #medium #mediumwriters #life #lifelessons #lifestyle #health #science #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #blogging #interesting #writers #nature https://t.co/rudBuVC5Cs"
0,"Gods from the peaks
  https://t.co/gFyXL5ArrU
  #medium #mediumwriters #god #gods #holy #religion #faith #life #lifelessons #culture #history #travel #traveling #photography #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles #interesting https://t.co/jaX3BBYdWe"
1,"What kind of breakfasts do we eat abroad? — Check how well you know other countries
  https://t.co/bRyxwb2Jv3
  #medium #mediumwriters #food #breakfast #culture #life #lifelessons #travel #traveling #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs #articles https://t.co/oxnytGMFzT"
0,"RT @DarkEnergyTweet: Venus trivia—The brightest planet in the Solar System has a hellish atmosphere!
  https://t.co/yZKK2cx2Xl
  #medium #mediu…"
0,"RT @DarkMatterPosts: Water for $2 — Here’s a prototype device that recovers water from desert air!
  https://t.co/OONKfBj4ok
  #medium #mediumw…"
0,"Did King Midas really exist? — Sensational discovery in Turkey!
  https://t.co/FldnBGUBpO
  #medium #mediumwriters #history #midas #research #study #science #life #lifelessons #travel #mythology #news #article #writer #blogger #Bloggers #articles #facts #knowmore #blog #blogs https://t.co/3LqQVrz7RS"
0,"RT @DarkEnergyTweet: The remains of a giant “dragon of death” have been found!
  https://t.co/T3yutRi16L
  #medium #mediumwriters #dinosaurs #d…"
0,"RT @DarkMatterPosts: Attractions in Germany — 8 places and things to see!
  https://t.co/8LOIPa7DYL
  #medium #mediumwriters #Germany #travel #…"
1,"RT @DarkMatterPosts: Jupiter trivia — Could this massive gas planet turn into a star?
  https://t.co/eISUKDu0Mn
  #medium #mediumwriters #jupit…"
0,"Farmagedon is coming!
  https://t.co/W8Sm4Wef5d
  #medium #mediumwriters #food #meat #ClimateCrisis #climate #FoodShortage #life #lifelessons #science #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #BloggingCommunity https://t.co/e2vYSR54AM"
0,"RT @GlamStyle11: First date — read and increase your chances of success!
  https://t.co/G6LHoDgRvt
  #medium #mediumwriters #dating
  #women #psy…"
0,"Pendulum of doubt — Hypnosis in forensic science.
  https://t.co/MnZw1T4O6z
  #medium #mediumwriters #Hypnosis #psychology #psychiatry #crime #history #life #lifelessons #science #article #writer #blogger #Bloggers #articles #blogging #blog #blogs #facts #knowmore #interesting https://t.co/0VL1KlRRBp"
0,"The nature of a liar
  https://t.co/Uvwdd9Gsow
  #medium #mediumwriters #liars #liar #psychology #research #life #lifelessons #lifestyle #article #writer #blogger #Bloggers #articles #blogging #blog #blogs #facts #knowmore #interesting #writers #articles #bloggingcommunity https://t.co/fdUakjWFtf"
0,"RT @DarkEnergyTweet: A new Google Earth feature lets you go back to 1984 and see how the Earth’s climate has changed!
  https://t.co/apg0sZGR…"
1,"RT @DarkMatterPosts: The largest asteroid to pass Earth this year is approaching. Do we have reason to be concerned?
  https://t.co/NpKnC2L8b…"
0,"Convictions for innocence
  https://t.co/Dl2VLUKBOa
  #medium #mediumwriters #crime #law #life #lifelessons #history #prison #Judge #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #BloggingCommunity https://t.co/xWAlHAiR4b"
0,"Meet the LOFAR radio telescope, which goes back to the beginning of time.
  https://t.co/0Ty8wRJG7n
  #medium #mediumwriters #lofar #Telescopes #lifelessons #science #tech #technews #technology #space #cosmos #universe #article #writer #blogger #Bloggers #articles #blogging #blog https://t.co/jUYYWhoZhy"
0,"RT @DarkEnergyTweet: Scientific embarrassments
  https://t.co/j2nolBeBs1
  #medium #mediumwriters #science #life #lifelessons #technology #rese…"
1,"RT @DarkMatterPosts: The key to eternal life — Young blood, genetics, or maybe telomeres?
  https://t.co/KXxmSEfFcO
  #medium #mediumwriters #s…"
0,"Spooky fascinations — Vampires are among us…
  https://t.co/sXGoH1VvGW
  #medium #mediumwriters #vampire #vampires #science #history #culture #life #lifelessons #article #writer #blogger #Bloggers #articles #blogging #blog #blogs #facts #knowmore #interesting #bloggingcommunity https://t.co/7dPFoPZZP8"
1,"What determines what color an eggshell is? DNA plays a major role.
  https://t.co/Tu3khZMTgt
  #medium #mediumwriters #Egg #eggs #nature #animals #lifelessons #science #research #study #article #writer #blogger #Bloggers #articles #blogging #blog #blogs #facts #knowmore #interesting https://t.co/nuC7pfrtav"
0,"RT @DarkMatterPosts: Chewing gum — its history is long but very interesting!
  https://t.co/3DmjH5Turo
  #medium #mediumwriters #chewinggum #gu…"
1,"RT @DarkEnergyTweet: Consciousness — the scientific enigma of all time?
  https://t.co/zHdd0pOrzO
  #medium #mediumwriters #consciousness #scie…"
1,"Venice opens one of its most mysterious sights for the first time in 500 years - What is it?
  https://t.co/u5tws9Hyv3
  #medium #mediumwriters #venice #travel #travelphotography #traveler #trip #news #photography #culture #article #writer #blogger #Bloggers #articles #blog #blogs https://t.co/oDe123yEXe"
1,"RT @DarkEnergyTweet: Revenge tour is a new travel trend. What is it all about?
  https://t.co/vldVOMA5eN
  #medium #mediumwriters #revenge #rev…"
1,"RT @DarkMatterPosts: Space shuttles. They flew like rockets and returned to Earth like airplanes — Why were they abandoned?
  https://t.co/sK…"
0,"Sherpas — Superhumans from Everest
  https://t.co/SaRoOhklHj
  #medium #mediumwriters #sherpas #Everest #superhuman #science #life #lifelessons #culture #sport #sports #climbing #article #writer #blogger #Bloggers #articles #blogging #blog #blogs #facts #knowmore #interesting https://t.co/1M474gPQKP"
1,"RT @DarkEnergyTweet: Monkeypox is already in Europe — what do we know about the disease?
  https://t.co/G1b3KTavzI
  #medium #mediumwriters #mo…"
0,"RT @DarkMatterPosts: The Solar Orbiter probe has recorded an amazing video showing the Sun’s pole and the “space hedgehog” — A must see!
  ht…"
1,"What is catfishing and what risks it poses?
  https://t.co/G7cgytZAjm
  #medium #mediumwriters #catfishing #internet #relationships #life #lifelessons #scammers #SCAM #socialmedia #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #interesting #knowmore https://t.co/5AfDOhArqZ"
1,"Do you want to create your own state? You can, but read this first.
  https://t.co/LMj27PKUmy
  #medium #mediumwriters #life #lifelessons #history #politics #culture #state #nation #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #interesting #knowmore https://t.co/XRvvsS7QlZ"
1,"RT @GlamStyle11: What is job burnout and why is it included in the International Classification of Diseases?
  https://t.co/bVolKFSiXO
  #mediu…"
1,"Studies have shown that we are feeding our dogs in a very unhealthy way. What are the guidelines?
  https://t.co/z5cBqhDMIF
  #medium #mediumwriters #dogs #animals #sicence #life #food #health #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers https://t.co/d2qRgzKd2L"
1,"The Amish: how do they live beyond the present?
  https://t.co/9FBpufr2D1
  #medium #mediumwriters #amish #lifestyle #life #lifelessons #culture #history #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #interesting #knowmore #facts #bloggingcommunity https://t.co/TmYUYTWKNd"
1,"What is the purpose of laughing?
  https://t.co/WgtVfgUrSI
  #medium #mediumwriters #laugh #laughing #health #medical #science #life #lifelessons #lifestyle #psychology #smile #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #interesting #knowmore https://t.co/grFhJmevGP"
1,"Balance: why people lose it after age 30? How to prevent this?
  https://t.co/iOtKyx4GgN
  #medium #mediumwriters #health #balance #life #lifelessons #science #medical #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #interesting #facts #knowmore #age https://t.co/kj67H7MIIV"
0,"RT @GlamStyle11: Objects on Earth visible from space: The Great Wall of China, Palm Islands and many, many more!
  https://t.co/sojWVrf86C
  #m…"
1,"AI in the camera — How does artificial intelligence help you take pictures?
  https://t.co/nBegGwg5Hc
  #medium #mediumwriters #Smartphones #tech #technology #photography #ai #ArtificialIntelligence #technews #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers https://t.co/I7n42BKmoD"
1,"The new gold rush — what is the threat?
  https://t.co/NhVR8moUWP
  #medium #mediumwriters #gold #GoldRush #environment #earth #nature #science #life #lifestyle #culture #money #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging https://t.co/ybrgPLkl1H"
1,"The moon disappears — what would happen then?
  https://t.co/nm98cxdpBi
  #medium #mediumwriters #space #science #life #lifelessons #moon #cosmos #scifi #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #interesting https://t.co/DAHCnI7dws"
1,"She survived a bomb blast and a fall from 10,000 feet — Is this even possible? — This story proves it is!
  https://t.co/c5zafSAcSM
  #medium #mediumwriters #history #photography #death #life #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers https://t.co/SrLy3EhKd5"
0,"Mind reading is no longer fiction — it’s becoming our reality.
  https://t.co/ZGzJpKVB8H
  #medium #mediumwriters #ai #ArtificialIntelligence #tech #technology #technews #science #life #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore https://t.co/Hlyg22fyvm"
0,"Pierre Bouguer made sure we don’t go down
  https://t.co/bFCEGeapF1
  #medium #mediumwriters #history #life #navy #technology #science #tech #progress #earth #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #interesting https://t.co/ctIkVEv3yW"
0,"Bruce Willis and the sad end of his career.
  https://t.co/4vHSxH5P5r
  #medium #mediumwriters #BruceWillis #celebrity #life #news #movies #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #articles #interesting #health https://t.co/zDpSFCkgzZ"
0,"Saturn’s rings are disappearing — they may soon be gone!
  https://t.co/5qKRFks61J
  #medium #mediumwriters #science #saturn #space #cosmos #universe #nasa #research #study #life #news #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #planets https://t.co/5sjC8LawSe"
1,"Is it worth changing the Earth’s orbit?
  https://t.co/PZHtxJBwiV
  #medium #mediumwriters #space #cosmos #universe #science #research #physics #news #tech #technology #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging https://t.co/n6IEgbTCRk"
0,"The Canary Islands: the archipelago’s turbulent past and present
  https://t.co/XLFq8MSO6p
  #medium #mediumwriters #canaryislands #history #life #science #research #study #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging https://t.co/dLeRETKVcZ"
0,"They wanted to get good shots — They accidentally saved the life of a criminal
  https://t.co/qdfanT59pU
  #medium #mediumwriters #history #photography #photooftheday #photos #photo #war #life #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers https://t.co/Bo82By7Y3p"
0,"Seven faces of a hacker
  https://t.co/BsOqGtPgfk
  #medium #mediumwriters #Hacking #Hacks #hacker #Anonymous #internet #technology #CyberSecurity #life #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #BloggingCommunity #interesting https://t.co/53GTMMJsjd"
0,"The most dangerous weapon in military arsenals—information.
  https://t.co/NbjbFkceuE
  #medium #mediumwriters #information #war #science #history #tech #technology #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #BloggingCommunity #interesting https://t.co/7YPF0XvleC"
0,"Sergeant Stubby — A dog who became a soldier and saved a U.S. troop.
  https://t.co/6hMnvDyquh
  #medium #mediumwriters #history #photographylovers #photography #photo #photooftheday #dogs #life #war #military #blog #blogs #article #articles #writer #writers #blogging #facts https://t.co/JnQm5HCpXA"
1,"Infrasound informs about disasters — but how?
  https://t.co/uQbXtCLbEy
  #medium #mediumwriters #sound #lifelessons #tech #technology #technews #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #BloggingCommunity #interesting #animals #nature https://t.co/XJjwckX1Gf"
0,"Oscars 2022 — Will Smith vs. Chris Rock — the gala was interrupted.
  https://t.co/pAAT1jlEhM
  #medium #mediumwriters #history #news #Oscars #Celebrities #movies #Entertainment #life #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore https://t.co/lcBLP8Szlk"
0,"Stolen, lost and hijacked military equipment — decoding technology.
  https://t.co/Dh4X7oThra
  #medium #mediumwriters #tech #technology #military #war #ukraine #russia #history #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging https://t.co/I1ppkbh61x"
0,"A queen without power, a body without a head — the miracle of collective intelligence
  https://t.co/jiFiPXyGQA
  #medium #mediumwriters #lifelessons #life #nature #culture #politics #intelligence #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore https://t.co/FBu0krrkuv"
1,"Why open the mouth?
  https://t.co/UOacVsw1M0
  #medium #mediumwriters #nature #lifelessons #life #animals #science #animal #world #earth #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #BloggingCommunity https://t.co/w25psIjvIj"
1,"Who sows disinformation, collects the win?
  https://t.co/GY44kiDQR5
  #medium #mediumwriters #socialmedia #news #culture #life #technology #tech #politics #psychology #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #BloggingCommunity https://t.co/WFWnYilA3w"
0,"Hitler’s favorite — she was killed by her own parents.
  https://t.co/i4uoi39cUD
  #medium #mediumwriters #child #life #lifelessons #hitler #war #history #photos #photography #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #knowmore https://t.co/iqJM1rgAUI"
0,"History of effective greeting techniques
  https://t.co/uyZsSSx6Q8
  #medium #mediumwriters #history #culture #life #lifelessons #politics #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #knowmore #facts #interesting #greeting #hello https://t.co/cW79kw9lgK"
0,"Milky Way — everyone thought it was younger, but the truth came out.
  https://t.co/9eEExpoHhX
  #medium #mediumwriters #space #cosmos #universe #milkyway #research #study #nasa #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging https://t.co/7JIwxsnxBf"
0,"Honest work does not pay
  https://t.co/gOshH5g10z
  #medium #mediumwriters #work #life #lifelessons #nature #animals #science #psychology #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore #blogging #BloggingCommunity #interesting #amazing #read https://t.co/ra1PgBZH70"
0,"The entire human genome figured out — But it’s not over yet.
  https://t.co/L7OGGXnO6k
  #medium #mediumwriters #dna #news #science #medical #health #humans #research #study #technology #tech #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #knowmore https://t.co/gkkgIRgTA9"
0,"The story of the Nsala photo — Hell in a private colony of a Belgian king.
  https://t.co/4XX4eCccYe
  #medium #mediumwriters #history #photography #photos #photooftheday #culture #life #lifelessons #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers #cruel https://t.co/CoJMedciMZ"
0,"All the secrets of the Telegram — hundreds of millions of users, a Dubai investor, a Russian developer.
  https://t.co/qkFSeUwgjT
  #medium #mediumwriters #Telegram #Politics #tech #technology #internet #life #money #blog #blogs #article #articles #writer #writers #blogging #facts https://t.co/QQsC7BeCkq"
0,"Billionaire flies into space and gets irradiated — suit reads the dose he took during the walk.
  https://t.co/qxLTcLWhWP
  #medium #mediumwriters #space #cosmos #mission #new #science #life #tech #technology #blog #blogs #article #articles #writer #writers #blogging #facts #bloggers https://t.co/VM3m2nuxMw"
0,"Iconic photo — on the day Hitler died, she bathed in his bathtub.
  https://t.co/lGlu4SgvZl
  #medium #mediumwriters #hitler #history #PHOTOS #photography #war #life #lifelessons #history #blog #blogs #article #articles #writer #writers #blogging #bloggers #knowmore #photooftheday https://t.co/FukLfQaFoF"
0,"Scientists have discovered a new dinosaur. It looked like a duck and hunted like a penguin
  https://t.co/t9IOAcLrLv
  #medium #mediumwriters #dinosaur #dinosaurs #animals #nature #history #science #discovery #research #study #life #lifelessons #blog #blogs #article #articles #writer https://t.co/WC1sgmh0Sb"
1,"RT @DarkMatterPosts: How was coal formed? This process took millions of years. It created a fuel that harms the climate
  #medium #mediumwrit…"
0,"50,000-Year-Old Zombie Virus Found in Permafrost
  https://t.co/IH82n2eNK2
  #medium #mediumwriters #zombie #virus #pandemic #news #science #life #lifelessons #health #blog #blogs #writer #writers #knowmore #interesting #news #facts #articles #article #blogging #blogger #bloggers"
1,"RT @DarkMatterPosts: The world’s strangest foods. Would you dare to try even one of them?
  https://t.co/PCmQWfy0mo
  #medium #mediumwriters #f…"
1,"RT @DarkEnergyTweet: Dachshund bones were found under the Colosseum. Did the dogs fight each other in the arena?
  https://t.co/TEXJgUitmZ
  #m…"
1,"RT @DarkEnergyTweet: Omicron, gryphon, typhon, cerberus and other covid creatures. Is there anything to be afraid of?
  https://t.co/Ptxf1XkF…"
1,"A “dwarf dinosaur” fossil has been found in Romania. It inhabited a prehistoric European island
  https://t.co/MvneZCrMAe
  #medium #mediumwriters #science #life #lifelessons #dinosaur #dinosaurs #discovery #news #nature #animals #blog #blogs #article #articles #writer #writers https://t.co/fuDP7Hs3yk"
1,"RT @DarkMatterPosts: There, Christmas lasts all year round. Do you know which places we’re talking about?
  https://t.co/ZpQFPCTv9Q
  #medium #…"
0,"RT @DarkMatterPosts: Scientists have created a miniature space-time tunnel. For now, only in a quantum computer
  https://t.co/argJf4U2XC
  #me…"
1,"RT @DarkEnergyTweet: Italian town pays 30,000 euros to move. Where’s the catch?
  https://t.co/heNtPL2Asz
  #medium #mediumwriters #italy #life…"
1,"RT @DarkEnergyTweet: A new way to combat global warming? Scientists want to fertilize the oceans with the help of nanoparticles
  https://t.c…"
1,"Trivia about Iceland. 10 things you won’t know about the country unless you live there
  https://t.co/K2LikwAHaz
  #medium #mediumwriters #iceland #travel #traveling #culture #lifestyle #life #lifelessons #blog #blogs #writer #writers #knowmore #interesting #news #facts #articles https://t.co/THbdI8Jtpm"
0,"RT @DarkMatterPosts: Saudi Arabia builds world’s largest airport — will handle 185 million passengers annually
  https://t.co/XB7IKiQL4u
  #med…"
0,"RT @DarkMatterPosts: Spain has become the European capital of rail transportation. It is a paradise for supporters of train travel
  https://…"
1,"What did a medieval woman look like? Scientists have created a remarkable 3D model
  https://t.co/cFvsAsArYx
  #medium #mediumwriters #history #culture #medieval #science #lifestyle #life #lifelessons #blog #blogs #writer #writers #knowmore #facts #article #articles #interesting https://t.co/1EUCC49T4S"
1,"RT @DarkEnergyTweet: Greta Thunberg has sued her home country of Sweden. What prompted the young activist to do so?
  https://t.co/eFnwf8HkQk…"
0,"RT @DarkEnergyTweet: Earth and Moon photographed from Orion’s perspective. Artemis 1 mission has reached a critical point
  https://t.co/tCLY…"
1,"RT @DarkMatterPosts: Indian tribes in North America. Who are the indigenous peoples of America?
  https://t.co/H8SVETS50N
  #medium #mediumwrit…"
0,"RT @DarkEnergyTweet: A great little leader who was panicky about cats. Here are surprising trivia about Napoleon Bonaparte
  https://t.co/xBK…"
1,"RT @GlamStyle11: Full moon — superstitions. What did our ancestors believe in? What not to do during the full moon?
  https://t.co/dJ7AVSTVKE…"
1,"An invisible antivirus mask is being created. How will it work?
  https://t.co/vvL73TrSvH
  #medium #mediumwriters #health #COVID19 #COVID #SARSCoV2 #pandemic #technology #technews #science #life #lifelessons #blog #blogs #writer #writers #knowmore #interesting #articles #article https://t.co/hmbUH13ZVM"
1,"RT @DarkMatterPosts: The world’s largest active volcano has erupted. Does the lava threaten the people of Hawaii?
  https://t.co/1bEuHMThfh
  #…"
1,"RT @DarkMatterPosts: Montezuma’s treasure — what did Montezuma II do with his gold?
  https://t.co/sroQjPr5Fb
  #medium #mediumwriters #montezu…"
1,"RT @DarkEnergyTweet: Trivia about horses. How a small forest creature grew to symbolize strength, speed and freedom
  https://t.co/D3URUg8z9q…"
0,"RT @DarkEnergyTweet: Crocodiles have made their home in a toxic river in Costa Rica. Sewage apparently doesn’t bother them
  https://t.co/OSv…"
0,"RT @DarkEnergyTweet: Snake Island off the coast of Brazil is so dangerous that entry has been banned
  https://t.co/ADpapTTVwB
  #medium #mediu…"
1,"Trivia about hamsters. What should you know about them? These charming creatures lead a nocturnal lifestyle
  https://t.co/vz97Ybe6ms
  #medium #mediumwriters #animals #hamster #hamsters #pets #life #lifelessons #blog #blogs #writer #writers #knowmore #interesting #articles #article https://t.co/C3sLu6qCN8"
0,"RT @DarkMatterPosts: Not just Christmas. Holidays in December you might not have known about
  https://t.co/sS66xcH4Q3
  #medium #mediumwriters…"
0,"RT @DarkEnergyTweet: Trivia about the USA — find out the most interesting information about the United States
  https://t.co/QR408N2JEx
  #medi…"
0,"RT @DarkEnergyTweet: NASA has shown new images of the Moon’s surface — there are no better pictures since 1975
  https://t.co/QecNYPFum9
  #Med…"
0,"Ranking — The world’s most stressful airports.
  https://t.co/j9Yb4NGD2E
  #medium #mediumwriters #travel #traveling #Airport #stress #health #ranking #life #lifelessons #blog #blogs #writer #writers #knowmore #interesting #articles #article #facts #trivia https://t.co/sa4gZSoa8r"
1,"RT @DarkMatterPosts: Dog or cat — which pet is better? The answer is not so obvious
  https://t.co/SNPPT8n59m
  #medium #mediumwriters #dogs #c…"
0,"RT @DarkEnergyTweet: Meteorite impact allowed a glimpse into Mars’ crust
  https://t.co/jDnpvIqmNP
  #medium #mediumwriters #mars #redplanet #n…"
